Id,language,meaning,ofto_error_count,Spell,Article_a_an_error_count,sva_error_count,RuleRepeatedLinkWords_error_count,Verbform_error_count,noun_error_count,Article_error_count,AdjAdv_error_count,Wordform_error_count,VerbCollocation_error_count,ppl-ref,ppl-ref_pos,ppl-ref_prod,ppl-ref_dep,ppl-prompt,ppl-prompt_pos,ppl-correct,ppl-correct_pos,ppl-correct_prod,ppl-correct_dep,ppl-ge,ppl-ge_pos,ppl-incorrect,ppl-incorrect_pos,ppl-incorrect_prod,ppl-incorrect_dep,maxsim_15_skip,maxsim_30_skip,maxsim_50_skip,maxsim_15_cbw,maxsim_30_cbw,maxsim_50_cbw,lda_sim-min,ngram_match,ngram_match-lem,ngram_unseen-1,ngram_unseen-2,ngram_unseen-3,error_count,parse_score-ratio,length_ratio,length_01,length_unknown,length_unknown-ratio,length_sounds,length_sounds-ratio,prompt_missing,prompt_missing-pct,prompt_DT,prompt_IN,prompt_MD,prompt_NN,prompt_VB
27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.9623,-62.132130000000004,-46.17198,-96.09643,-3.042721,-5.247293,-82.68449,-43.26952,-41.23168,-99.49282,-86.29361,-104.5743,-63.729,-47.74803,-41.01339,-92.05856,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0000000000000004,0.3883030235986014,4.0,4.0,0.75,0.9,1.0,0.0,0.945762537613,4.50313743071,1,0.0,0.0,25,0,2.0,0.33333333333299997,0.0,0.0,0.0,0.0,1.0
58,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.71678,-4.297649,-9.79556,-20.22305,-2.939943,-1.9621060000000001,-17.574370000000002,-4.159517,-9.030105,-24.8732,-28.906959999999998,-34.62628,-15.387089999999999,-19.849420000000002,-8.750922000000001,-23.01464,0.9999232204349732,0.9999370820959688,0.9999714588891071,0.9998911083174712,0.9998840413599616,0.9998481416269088,0.8933460571548044,7.0,7.0,0.2,0.6,1.0,0.0,0.934223744455,0.582661987538,1,0.0,0.0,5,1,1.0,0.2,0.0,0.0,0.0,1.0,0.0
59,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.8248,-4.298719999999999,-15.10767,-16.05637,-1.959962,-1.9642509999999997,-17.09947,-4.150018,-15.402170000000002,-24.8732,-29.59655,-34.62628,-17.94565,-21.3263,-15.17617,-23.01464,1.0,0.9999999999999998,1.0000000000000009,1.0,1.0000000000000002,0.9999999999999996,0.9287210388106762,12.0,12.0,0.0,0.2,1.0,1.0,1.0589455425399998,0.582661987538,1,0.0,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-28.20842,-8.849378999999999,-16.79489,-21.461879999999997,-14.2323,-15.893070000000002,-20.55879,-5.375319999999999,-15.57934,-29.84785,-28.172420000000002,-41.36076,-16.11139,-18.159760000000002,-15.597470000000001,-27.61757,0.8970536082186611,0.917605951181425,0.9306016823151966,0.8965739891489045,0.9077144023768116,0.9246548686764924,0.1140106154049813,5.56,5.56,0.0,0.33333333333299997,1.0,0.0,1.71364723435,0.9446853787639999,1,0.0,0.0,7,0,1.0,0.14285714285700002,0.0,0.0,0.0,0.0,0.0
111,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.58819,-10.9183,-20.8441,-24.79407,-3.344675,-3.45382,-25.87311,-4.252549,-18.77955,-34.82249,-31.72124,-43.95268,-15.34989,-17.65413,-18.03294,-32.2205,0.9674088013533412,0.9743059239520756,0.9740042282200688,0.9612917115558332,0.968452990341409,0.9671191447073976,0.9976124369411709,8.42857142857,8.42857142857,0.0,0.28571428571400004,1.0,0.0,1.18523427913,0.743195039646,1,0.0,0.0,7,1,2.0,0.25,0.0,0.0,0.0,1.0,0.0
125,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-37.2599,-5.146255,-9.131722,-20.299960000000002,-3.042721,-2.1301900000000002,-18.43402,-3.3496650000000003,-7.875435,-24.8732,-29.28102,-36.697559999999996,-19.97606,-19.36294,-9.015525,-23.01464,0.9259311969304838,0.8925159454499734,0.9104521578649858,0.9256732252313846,0.892139578233362,0.9089183984649796,0.8619480431117661,3.5,3.5,0.2,0.6,1.0,0.0,2.0454357494499997,1.12578435768,1,0.0,0.0,10,0,3.0,0.5,1.0,0.0,0.0,0.0,1.0
152,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.8025,-13.773539999999999,-17.021620000000002,-23.53559,-2.965113,-4.725517,-25.58318,-5.691071,-16.76141,-29.84785,-28.19492,-41.36076,-17.82391,-20.58136,-15.37638,-27.61757,0.9933314697104894,0.9941403320202477,0.9947123292312832,0.9638522291984508,0.9704455624211852,0.9704908834849983,0.0,1.0693069306899998,1.0693069306899998,0.5,0.666666666667,1.0,0.0,1.41850141308,0.791737344725,1,0.0,0.0,7,0,4.0,1.0,0.0,0.0,0.0,1.0,1.0
167,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.57276,-3.910561,-17.00079,-16.4838,-5.28908,-3.647734,-19.41303,-4.853473999999999,-17.42353,-34.82249,-33.10533,-46.023959999999995,-15.81205,-19.943279999999998,-17.33894,-32.2205,0.9998634260329076,0.9999381416081922,0.9999645804813372,0.9998871951204588,0.9999463669869908,0.9999711442187568,0.0,2.4900990099,4.4900990099,0.28571428571400004,0.714285714286,1.0,0.0,1.50523460428,0.817537530204,1,0.0,0.0,7,1,3.0,0.6,0.0,0.0,0.0,1.0,0.0
175,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.08306,-3.4515580000000003,-13.169620000000002,-16.485,-2.903766,-2.319616,-19.774279999999997,-2.820051,-11.664439999999999,-24.8732,-22.51256,-36.697559999999996,-15.6236,-18.225939999999998,-11.89503,-23.01464,0.9999999999999996,1.0,0.9999999999999996,1.0,1.0,0.9999999999999998,0.17247845472842996,4.081081081080001,4.081081081080001,0.0,0.2,1.0,0.0,1.4868091949200002,0.8896836099140001,1,0.0,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-42.94178,-19.31703,-26.412290000000002,-34.641290000000005,-3.517735,-2.9497169999999997,-30.45379,-13.88984,-22.60671,-39.797129999999996,-35.07716,-48.61588,-23.90636,-25.81148,-21.2522,-36.82343,0.9914919088605234,0.9916586431885508,0.9903151399527198,0.9852757665557385,0.9858537916180646,0.9834908030856389,1.0,8.966101694919999,8.966101694919999,0.125,0.375,1.0,0.0,1.9497096851099998,1.18366323467,1,0.0,0.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
